possible deadlock in freeze_super,"__dump_stack lib/dump_stack.c:88 [inline]
 dump_stack_lvl+0xd1/0x138 lib/dump_stack.c:106
 check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2187
 check_prev_add kernel/locking/lockdep.c:3107 [inline]
 check_prevs_add kernel/locking/lockdep.c:3226 [inline]
 validate_chain kernel/locking/lockdep.c:3841 [inline]
 __lock_acquire+0x2a18/0x53a0 kernel/locking/lockdep.c:5073
 lock_acquire kernel/locking/lockdep.c:5690 [inline]
 lock_acquire+0x1e5/0x640 kernel/locking/lockdep.c:5655
 down_write+0x94/0x220 kernel/locking/rwsem.c:1562
 freeze_super+0x45/0x3c0 fs/super.c:1655
 freeze_go_sync+0x1da/0x320 fs/gfs2/glops.c:577
 do_xmote+0x2f3/0xc30 fs/gfs2/glock.c:708
 run_queue+0x3cb/0x650 fs/gfs2/glock.c:846
 glock_work_func+0xc2/0x3a0 fs/gfs2/glock.c:1056
 process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
 worker_thread+0x669/0x1090 kernel/workqueue.c:2537
 kthread+0x2e8/0x3a0 kernel/kthread.c:376
 ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 1
BUG: Bad page state,"dump_stack_lvl+0x1b6/0x260
 bad_page+0x71/0x1a0
 free_tail_pages_check+0x40b/0x500
 free_pcp_prepare+0x6fd/0x8e0
 free_unref_page+0x1d/0x470
 __folio_put+0x109/0x140
 gup_put_folio+0x1f4/0x260
 unpin_user_page+0xcf/0x1e0
 io_buffer_unmap+0xfc/0x2d0
 __io_sqe_buffers_unregister+0xcb/0x270
 io_ring_exit_work+0x750/0x13c0
 process_one_work+0x9ba/0x1820
 worker_thread+0x669/0x1090
 kthread+0x2e8/0x3a0
 ret_from_fork+0x1f/0x30",Group 1
BUG: sleeping function called from invalid context in console_lock,"dump_stack_lvl+0x91/0xf0
 __might_resched+0x358/0x580
 console_lock+0x1b/0x80
 do_con_write+0x10f/0x1e70
 con_write+0x25/0x40
 gsmld_write+0xcf/0x140
 file_tty_write.constprop.0+0x472/0x9c0
 vfs_write+0x9fa/0xe30
 ksys_write+0x12b/0x250
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in hci_conn_timeout,"process_one_work+0xa2d/0x1940
 worker_thread+0x674/0x10b0
 kthread+0x306/0x3d0
 ret_from_fork+0x2c/0x50",Group 1
WARNING in __folio_mark_dirty,"mark_buffer_dirty+0x3e8/0x570 fs/buffer.c:1148
 gfs2_unpin+0x109/0xd00 fs/gfs2/lops.c:111
 buf_lo_after_commit+0x144/0x210 fs/gfs2/lops.c:747
 lops_after_commit fs/gfs2/lops.h:49 [inline]
 gfs2_log_flush+0x141a/0x27d0 fs/gfs2/log.c:1116
 do_sync+0x5da/0xd20 fs/gfs2/quota.c:975
 gfs2_quota_sync+0x2e6/0x660 fs/gfs2/quota.c:1318
 gfs2_sync_fs+0x44/0xb0 fs/gfs2/super.c:656
 sync_filesystem fs/sync.c:56 [inline]
 sync_filesystem+0x109/0x290 fs/sync.c:30
 generic_shutdown_super+0x74/0x480 fs/super.c:474
 kill_block_super+0x9b/0xf0 fs/super.c:1399
 gfs2_kill_sb+0x378/0x430 fs/gfs2/ops_fstype.c:1807
 deactivate_locked_super+0x98/0x160 fs/super.c:332
 deactivate_super+0xb1/0xd0 fs/super.c:363
 cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
 task_work_run+0x168/0x260 kernel/task_work.c:179
 exit_task_work include/linux/task_work.h:38 [inline]
 do_exit+0xb3c/0x2b60 kernel/exit.c:869
 do_group_exit+0xd4/0x2a0 kernel/exit.c:1019
 __do_sys_exit_group kernel/exit.c:1030 [inline]
 __se_sys_exit_group kernel/exit.c:1028 [inline]
 __x64_sys_exit_group+0x3e/0x50 kernel/exit.c:1028
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
kernel BUG in ext4_enable_quotas,"ext4_fill_super+0x8ea7/0xbdc0
 get_tree_bdev+0x441/0x770
 ext4_get_tree+0x21/0x30
 vfs_get_tree+0x97/0x370
 path_mount+0x6d3/0x1fa0
kobject: 'loop5' (00000000608f4c42): kobject_uevent_env
kobject: 'loop5' (00000000608f4c42): fill_kobj_path: path = '/devices/virtual/block/loop5'
 __x64_sys_mount+0x2b2/0x340
 do_syscall_64+0x3f/0x90
 entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 1
kernel BUG in do_journal_end,"do_journal_end+0x4262/0x4ed0
 journal_end_sync+0x157/0x250
 reiserfs_sync_fs+0x10a/0x130
 sync_filesystem+0x115/0x290
 generic_shutdown_super+0x79/0x490
 kill_block_super+0xaa/0x110
 reiserfs_kill_sb+0x180/0x1e0
 deactivate_locked_super+0xa1/0x180
 deactivate_super+0xb7/0xd0
 cleanup_mnt+0x2c2/0x3f0
 __cleanup_mnt+0x1a/0x20
 task_work_run+0x196/0x2b0
 exit_to_user_mode_prepare+0x1e3/0x1f0
 syscall_exit_to_user_mode+0x1f/0x50
 do_syscall_64+0x46/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in firmware_fallback_sysfs,"dpm_sysfs_remove+0x9b/0xb0 drivers/base/power/sysfs.c:837
 device_del+0x1a2/0xb80 drivers/base/core.c:3597
 fw_load_sysfs_fallback drivers/base/firmware_loader/fallback.c:120 [inline]
 fw_load_from_user_helper drivers/base/firmware_loader/fallback.c:158 [inline]
 firmware_fallback_sysfs+0x5bb/0xbc0 drivers/base/firmware_loader/fallback.c:234
 _request_firmware+0x83c/0x9e0 drivers/base/firmware_loader/main.c:856
 request_firmware_work_func+0xe1/0x240 drivers/base/firmware_loader/main.c:1105
 process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
 worker_thread+0x669/0x1090 kernel/workqueue.c:2537
 kthread+0x2e8/0x3a0 kernel/kthread.c:376
 ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 1
KASAN: slab-use-after-free Read in hci_conn_hash_flush,"dump_stack_lvl+0x91/0xf0
 print_report+0xc1/0x5e0
 kasan_report+0xc0/0xf0
 hci_conn_hash_flush+0x241/0x270
 hci_dev_close_sync+0x5f9/0x1200
 hci_dev_do_close+0x31/0x70
 hci_rfkill_set_block+0x169/0x1d0
 rfkill_set_block+0x20b/0x560
 rfkill_fop_write+0x2c7/0x570
 vfs_write+0x2d9/0xe30
 ksys_write+0x1ec/0x250
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
BUG: unable to handle kernel NULL pointer dereference in rcu_core,"asm_sysvec_apic_timer_interrupt+0x1a/0x20
 default_idle_call+0x67/0xa0
 do_idle+0x361/0x440
 cpu_startup_entry+0x18/0x20
 start_secondary+0x256/0x300
 secondary_startup_64_no_verify+0xce/0xdb",Group 1
KASAN: slab-use-after-free Read in hci_conn_hash_flush,"dump_stack_lvl+0x17f/0x260
 print_report+0xc5/0x5e0
 kasan_report+0xd7/0x110
 __asan_report_load8_noabort+0x18/0x20
 hci_conn_hash_flush+0x206/0x240
 hci_dev_close_sync+0x60c/0x1140
 hci_unregister_dev+0x1cc/0x4b0
 vhci_release+0x87/0x100
 __fput+0x279/0xa40
 ____fput+0x1a/0x20
 task_work_run+0x196/0x2b0
 do_exit+0xbf6/0x2d00
 do_group_exit+0xe0/0x2c0
 __x64_sys_exit_group+0x48/0x50
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in udf_truncate_extents,"udf_write_failed.isra.0+0x149/0x1a0
 udf_write_begin+0x24c/0x2f0
 generic_perform_write+0x22f/0x510
 __generic_file_write_iter+0x24b/0x470
 udf_file_write_iter+0x1e3/0x660
 __kernel_write_iter+0x244/0x720
 __kernel_write+0xc9/0x110
 dump_emit+0x1e1/0x300
 elf_core_dump+0x1f0c/0x3360
 do_coredump+0x2ab0/0x3a10
 get_signal+0x1879/0x2160
 arch_do_signal_or_restart+0x79/0x5a0
 exit_to_user_mode_prepare+0x128/0x1e0
 syscall_exit_to_user_mode+0x1a/0x40
 do_syscall_64+0x46/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
possible deadlock in jbd2_journal_lock_updates,"dump_stack_lvl+0x178/0x260
 check_noncircular+0x268/0x310
 __lock_acquire+0x2dfb/0x58a0
 lock_acquire.part.0+0x188/0x450
 __mutex_lock+0x14f/0x1450
 jbd2_journal_lock_updates+0x162/0x310
 ext4_change_inode_journal_flag+0x188/0x550
 ext4_fileattr_set+0xe80/0x1a50
 vfs_fileattr_set+0x7ff/0xc40
 do_vfs_ioctl+0xf98/0x1660
 __x64_sys_ioctl+0x10c/0x210
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
INFO: task hung in sync_inodes_sb,"context_switch kernel/sched/core.c:5301 [inline]
 __schedule+0xb2a/0x2f40 kernel/sched/core.c:6619
 schedule+0xe7/0x1b0 kernel/sched/core.c:6695
 io_schedule+0xbe/0x130 kernel/sched/core.c:8881
 folio_wait_bit_common+0x390/0x9b0 mm/filemap.c:1299
 folio_wait_writeback+0x3c/0xa0 mm/page-writeback.c:3127
 __filemap_fdatawait_range+0x10f/0x210 mm/filemap.c:523
 filemap_fdatawait_keep_errors+0x21/0x30 mm/filemap.c:618
 wait_sb_inodes fs/fs-writeback.c:2608 [inline]
 sync_inodes_sb+0x5e3/0xa50 fs/fs-writeback.c:2730
 sync_filesystem fs/sync.c:64 [inline]
 sync_filesystem+0x173/0x290 fs/sync.c:30
 generic_shutdown_super+0x74/0x420 fs/super.c:474
 kill_block_super+0x9b/0xf0 fs/super.c:1386
 deactivate_locked_super+0x98/0x160 fs/super.c:332
 deactivate_super+0xb1/0xd0 fs/super.c:363
 cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
 task_work_run+0x168/0x260 kernel/task_work.c:179
 resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
 exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
 exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
 __syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
 syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
 do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
BUG: sleeping function called from invalid context in console_lock,"__dump_stack lib/dump_stack.c:88 [inline]
 dump_stack_lvl+0xd1/0x138 lib/dump_stack.c:106
 __might_resched.cold+0x222/0x26b kernel/sched/core.c:10055
 console_lock+0x1b/0x80 kernel/printk/printk.c:2607
 do_con_write+0x10f/0x1e30 drivers/tty/vt/vt.c:2852
 con_write+0x25/0x40 drivers/tty/vt/vt.c:3244
 gsmld_write+0xcf/0x140 drivers/tty/n_gsm.c:3413
 do_tty_write drivers/tty/tty_io.c:1018 [inline]
 file_tty_write.constprop.0+0x471/0x8c0 drivers/tty/tty_io.c:1089
 call_write_iter include/linux/fs.h:1851 [inline]
 do_iter_readv_writev+0x20c/0x3b0 fs/read_write.c:735
 do_iter_write+0x182/0x700 fs/read_write.c:861
 vfs_writev+0x1d7/0x6b0 fs/read_write.c:934
 do_writev+0x133/0x2f0 fs/read_write.c:977
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in __folio_mark_dirty,"mark_buffer_dirty+0x3e8/0x570
 gfs2_unpin+0x109/0xd00
 buf_lo_after_commit+0x144/0x210
 gfs2_log_flush+0x141a/0x27d0
 do_sync+0x5bb/0xd00
 gfs2_quota_sync+0x2e6/0x660
 gfs2_sync_fs+0x44/0xb0
 sync_filesystem+0x109/0x290
 generic_shutdown_super+0x74/0x480
 kill_block_super+0x9b/0xf0
 gfs2_kill_sb+0x378/0x430
 deactivate_locked_super+0x98/0x160
 deactivate_super+0xb1/0xd0
 cleanup_mnt+0x2ae/0x3d0
 task_work_run+0x168/0x260
 exit_to_user_mode_prepare+0x1ea/0x1f0
 syscall_exit_to_user_mode+0x1a/0x40
 do_syscall_64+0x46/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in floppy_queue_rq,"blk_mq_dispatch_rq_list+0x706/0x23e0
 blk_mq_do_dispatch_sched+0x95e/0xc20
 __blk_mq_sched_dispatch_requests+0x26d/0x3e0
 blk_mq_sched_dispatch_requests+0x10a/0x190
 __blk_mq_run_hw_queue+0x2b7/0x480
 blk_mq_run_work_fn+0x59/0x70
 process_one_work+0x9ba/0x1760
 worker_thread+0x669/0x1090
 kthread+0x2e8/0x3a0
 ret_from_fork+0x1f/0x30",Group 1
KASAN: slab-use-after-free Write in sco_sock_timeout,"dump_stack_lvl+0x142/0x210
 print_report+0xc1/0x5e0
 kasan_report+0xc0/0xf0
 kasan_check_range+0x144/0x190
 sco_sock_timeout+0x68/0x1f0
 process_one_work+0x91e/0x1480
 worker_thread+0x609/0xff0
 kthread+0x311/0x410
 ret_from_fork+0x1f/0x30",Group 1
WARNING in ieee80211_link_info_change_notify,"ieee80211_set_mcast_rate+0x47/0x60
 nl80211_set_mcast_rate+0x331/0x6a0
 genl_family_rcv_msg_doit.isra.0+0x21f/0x320
 genl_rcv_msg+0x537/0x830
 netlink_rcv_skb+0x183/0x490
 genl_rcv+0x2d/0x50
 netlink_unicast+0x5c6/0x8b0
 netlink_sendmsg+0x9e5/0xf50
 sock_sendmsg+0x19f/0x1e0
 ____sys_sendmsg+0x7c6/0xa00
 ___sys_sendmsg+0x11d/0x1c0
 __sys_sendmsg+0x11a/0x200
 __x64_sys_sendmsg+0x7b/0xc0
 do_syscall_64+0x3f/0x90
 entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 1
KASAN: slab-use-after-free Read in lbmIODone,"__dump_stack lib/dump_stack.c:88 [inline]
 dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
 print_address_description mm/kasan/report.c:351 [inline]
 print_report+0xc1/0x5e0 mm/kasan/report.c:462
 kasan_report+0xc0/0xf0 mm/kasan/report.c:572
 lbmIODone+0xeba/0x11d0 fs/jfs/jfs_logmgr.c:2179
 bio_endio+0x5af/0x6c0 block/bio.c:1608
 req_bio_endio block/blk-mq.c:761 [inline]
 blk_update_request+0x571/0x14d0 block/blk-mq.c:906
 blk_mq_end_request+0x59/0x4c0 block/blk-mq.c:1023
 lo_complete_rq+0x1c6/0x280 drivers/block/loop.c:370
 blk_complete_reqs+0xad/0xe0 block/blk-mq.c:1101
 __do_softirq+0x1d4/0x8ef kernel/softirq.c:571
 run_ksoftirqd kernel/softirq.c:939 [inline]
 run_ksoftirqd+0x31/0x60 kernel/softirq.c:931
 smpboot_thread_fn+0x659/0x9f0 kernel/smpboot.c:164
 kthread+0x33e/0x440 kernel/kthread.c:379
 ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 1
WARNING in mark_buffer_dirty,"bfs_move_block fs/bfs/file.c:43 [inline]
 bfs_move_blocks fs/bfs/file.c:56 [inline]
 bfs_get_block+0x3af/0xdf0 fs/bfs/file.c:125
 __block_write_begin_int+0x40e/0x1640 fs/buffer.c:2064
 __block_write_begin fs/buffer.c:2114 [inline]
 block_write_begin+0xc1/0x450 fs/buffer.c:2175
 bfs_write_begin+0x36/0xe0 fs/bfs/file.c:177
 generic_perform_write+0x2a9/0x600 mm/filemap.c:3926
 __generic_file_write_iter+0x31b/0x4c0 mm/filemap.c:4054
 generic_file_write_iter+0xec/0x370 mm/filemap.c:4086
 __kernel_write_iter+0x28a/0x7f0 fs/read_write.c:517
 dump_emit_page fs/coredump.c:886 [inline]
 dump_user_range+0x2a1/0x770 fs/coredump.c:913
 elf_core_dump+0x280b/0x3850 fs/binfmt_elf.c:2142
 do_coredump+0x2f19/0x3f60 fs/coredump.c:762
loop2: detected capacity change from 0 to 64
FAULT_INJECTION: forcing a failure.
name failslab, interval 1, probability 0, space 0, times 0
CPU: 2 PID: 3045 Comm: syz-executor.4 Not tainted 6.3.0-next-20230505 #1
Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.15.0-1 04/01/2014
Call Trace:
 <TASK>
 __dump_stack lib/dump_stack.c:88 [inline]
 dump_stack_lvl+0x1c2/0x270 lib/dump_stack.c:106
 dump_stack+0x19/0x20 lib/dump_stack.c:113
 fail_dump lib/fault-inject.c:52 [inline]
 should_fail_ex+0x4d1/0x5e0 lib/fault-inject.c:153
 __should_failslab+0xe9/0x140 mm/failslab.c:44
 should_failslab+0xd/0x20 mm/slab_common.c:1457
 slab_pre_alloc_hook mm/slab.h:672 [inline]
 slab_alloc_node mm/slab.c:3240 [inline]
 __kmem_cache_alloc_node+0x5a/0x420 mm/slab.c:3540
 __do_kmalloc_node mm/slab_common.c:965 [inline]
 __kmalloc+0x54/0x1b0 mm/slab_common.c:979
 kmalloc_array include/linux/slab.h:596 [inline]
 kcalloc include/linux/slab.h:627 [inline]
 __list_lru_init+0xd4/0x660 mm/list_lru.c:571
 alloc_super+0x8f4/0xb70 fs/super.c:270
 sget+0x122/0x5a0 fs/super.c:664
 mount_bdev+0x105/0x420 fs/super.c:1351
 udf_mount+0x39/0x50 fs/udf/super.c:129
 legacy_get_tree+0x10f/0x220 fs/fs_context.c:610
 get_signal+0x1d59/0x27e0 kernel/signal.c:2860
 vfs_get_tree+0x97/0x370 fs/super.c:1510
 do_new_mount fs/namespace.c:3039 [inline]
 path_mount+0x6d3/0x1fd0 fs/namespace.c:3369
 arch_do_signal_or_restart+0x84/0x600 arch/x86/kernel/signal.c:307
 do_mount fs/namespace.c:3382 [inline]
 __do_sys_mount fs/namespace.c:3591 [inline]
 __se_sys_mount fs/namespace.c:3568 [inline]
 __x64_sys_mount+0x2b2/0x340 fs/namespace.c:3568
 exit_to_user_mode_loop kernel/entry/common.c:168 [inline]
 exit_to_user_mode_prepare+0x134/0x1c0 kernel/entry/common.c:204
 irqentry_exit_to_user_mode+0xd/0x30 kernel/entry/common.c:310
 irqentry_exit+0x6f/0xa0 kernel/entry/common.c:413
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x3f/0x90 arch/x86/entry/common.c:80
 exc_page_fault+0x11c/0x1e0 arch/x86/mm/fault.c:1615
 entry_SYSCALL_64_after_hwframe+0x72/0xdc
 asm_exc_page_fault+0x2b/0x30 arch/x86/include/asm/idtentry.h:570
 ORIG_RAX: 00000000000000a5",Group 1
kernel BUG in f2fs_evict_inode,"evict+0x2ed/0x6b0 fs/inode.c:665
 dispose_list+0x117/0x1e0 fs/inode.c:698
 evict_inodes+0x345/0x440 fs/inode.c:748
 generic_shutdown_super+0xaf/0x410 fs/super.c:480
 kill_block_super+0x9b/0xf0 fs/super.c:1386
 kill_f2fs_super+0x2af/0x3c0 fs/f2fs/super.c:4635
 deactivate_locked_super+0x98/0x160 fs/super.c:332
 deactivate_super+0xb1/0xd0 fs/super.c:363
 cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
 task_work_run+0x168/0x260 kernel/task_work.c:179
 resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
 exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
 exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
 __syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
 syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
 do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
kernel BUG in btrfs_free_tree_block,"__btrfs_cow_block+0x103c/0x1430 fs/btrfs/ctree.c:591
 btrfs_cow_block+0x304/0x990 fs/btrfs/ctree.c:696
 btrfs_search_slot+0x11ed/0x2b70 fs/btrfs/ctree.c:2141
 btrfs_lookup_match_dir fs/btrfs/dir-item.c:187 [inline]
 btrfs_lookup_dir_item+0x161/0x2a0 fs/btrfs/dir-item.c:225
 btrfs_ioctl_default_subvol fs/btrfs/ioctl.c:2929 [inline]
 btrfs_ioctl+0x4fd3/0x5ff0 fs/btrfs/ioctl.c:4565
 vfs_ioctl fs/ioctl.c:51 [inline]
 __do_sys_ioctl fs/ioctl.c:870 [inline]
 __se_sys_ioctl fs/ioctl.c:856 [inline]
 __x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in untrack_pfn,"unmap_single_vma+0x1c6/0x2b0
 unmap_vmas+0x259/0x3b0
 exit_mmap+0x1ac/0x800
 __mmput+0x134/0x4e0
 mmput+0x6b/0x80
 copy_process+0x4582/0x74c0
 kernel_clone+0xf8/0xa10
 __do_sys_clone+0xe1/0x120
 __x64_sys_clone+0xc2/0x150
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in floppy_interrupt,"asm_common_interrupt+0x26/0x40 arch/x86/include/asm/idtentry.h:636
 kasan_unpoison mm/kasan/shadow.c:176 [inline]
 kasan_unpoison+0x44/0x70 mm/kasan/shadow.c:153
 __kasan_slab_alloc+0x4d/0x90 mm/kasan/common.c:321
 kasan_slab_alloc include/linux/kasan.h:186 [inline]
 slab_post_alloc_hook mm/slab.h:769 [inline]
 slab_alloc_node mm/slub.c:3452 [inline]
 slab_alloc mm/slub.c:3460 [inline]
 __kmem_cache_alloc_lru mm/slub.c:3467 [inline]
 kmem_cache_alloc+0x175/0x320 mm/slub.c:3476
 sk_prot_alloc+0x5f/0x290 net/core/sock.c:2032
 sk_alloc+0x38/0x7b0 net/core/sock.c:2091
 inet_create net/ipv4/af_inet.c:319 [inline]
 inet_create+0x399/0xf20 net/ipv4/af_inet.c:245
 __sock_create+0x358/0x810 net/socket.c:1540
 sock_create net/socket.c:1591 [inline]
 __sys_socket_create net/socket.c:1628 [inline]
 __sys_socket_create net/socket.c:1613 [inline]
 __sys_socket+0x133/0x250 net/socket.c:1661
 __do_sys_socket net/socket.c:1674 [inline]
 __se_sys_socket net/socket.c:1672 [inline]
 __x64_sys_socket+0x72/0xb0 net/socket.c:1672
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in _copy_from_iter,"copy_from_iter include/linux/uio.h:187 [inline]
 copy_from_iter_full include/linux/uio.h:194 [inline]
 tipc_msg_build+0x2fa/0x10f0 net/tipc/msg.c:404
 __tipc_sendstream+0x6d8/0x1260 net/tipc/socket.c:1620
 tipc_accept+0xc06/0x1100 net/tipc/socket.c:2782
 kernel_accept+0x17c/0x350 net/socket.c:3498
 tipc_topsrv_accept+0xde/0x300 net/tipc/topsrv.c:472
 process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
 worker_thread+0x669/0x1090 kernel/workqueue.c:2537
 kthread+0x2e8/0x3a0 kernel/kthread.c:376
 ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 1
WARNING in mark_buffer_dirty,"__nilfs_mark_inode_dirty+0xac/0x240 fs/nilfs2/inode.c:1097
 nilfs_mark_inode_dirty_sync fs/nilfs2/nilfs.h:292 [inline]
 nilfs_get_block+0x597/0xa60 fs/nilfs2/inode.c:120
 __block_write_begin_int+0x3bd/0x14b0 fs/buffer.c:2034
 __block_write_begin fs/buffer.c:2084 [inline]
 block_write_begin+0xb9/0x4d0 fs/buffer.c:2145
 nilfs_write_begin+0xa0/0x1b0 fs/nilfs2/inode.c:261
 generic_perform_write+0x259/0x580 mm/filemap.c:3926
 __generic_file_write_iter+0x2ae/0x500 mm/filemap.c:4054
 generic_file_write_iter+0xe3/0x350 mm/filemap.c:4086
 call_write_iter include/linux/fs.h:1851 [inline]
 new_sync_write fs/read_write.c:491 [inline]
 vfs_write+0x9f3/0xe20 fs/read_write.c:584
 ksys_write+0x12b/0x250 fs/read_write.c:637
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
WARNING in __floppy_read_block_0,"floppy_revalidate.isra.0+0x7f1/0xc00 drivers/block/floppy.c:4206
 invalidate_drive+0x134/0x170 drivers/block/floppy.c:3219
 fd_locked_ioctl+0x10a8/0x19b0 drivers/block/floppy.c:3506
 fd_ioctl+0x39/0x60 drivers/block/floppy.c:3574
 blkdev_ioctl+0x375/0x7f0 block/ioctl.c:616
 vfs_ioctl fs/ioctl.c:51 [inline]
 __do_sys_ioctl fs/ioctl.c:870 [inline]
 __se_sys_ioctl fs/ioctl.c:856 [inline]
 __x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
 do_syscall_x64 arch/x86/entry/common.c:50 [inline]
 do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
BUG: soft lockup in smp_call_function,"on_each_cpu_cond_mask+0x40/0x90 kernel/smp.c:942
 kvm_flush_tlb_multi+0x258/0x370 arch/x86/kernel/kvm.c:675
 __flush_tlb_multi arch/x86/include/asm/paravirt.h:87 [inline]
 flush_tlb_multi arch/x86/mm/tlb.c:924 [inline]
 flush_tlb_mm_range+0x333/0x4d0 arch/x86/mm/tlb.c:1010
 flush_tlb_page arch/x86/include/asm/tlbflush.h:240 [inline]
 ptep_clear_flush+0x12f/0x160 mm/pgtable-generic.c:98
 wp_page_copy mm/memory.c:3135 [inline]
 do_wp_page+0x1142/0x31b0 mm/memory.c:3426
 handle_pte_fault mm/memory.c:4929 [inline]
 __handle_mm_fault+0x1d7b/0x3330 mm/memory.c:5053
 handle_mm_fault+0x1b6/0x850 mm/memory.c:5199
 do_user_addr_fault+0x475/0x1230 arch/x86/mm/fault.c:1407
 handle_page_fault arch/x86/mm/fault.c:1498 [inline]
 exc_page_fault+0x98/0x180 arch/x86/mm/fault.c:1554
 asm_exc_page_fault+0x26/0x30 arch/x86/include/asm/idtentry.h:570",Group 1
possible deadlock in sco_conn_del,"dump_stack_lvl+0x91/0xf0
 check_noncircular+0x268/0x310
 __lock_acquire+0x2f46/0x5cf0
 lock_acquire+0x1e3/0x660
 lock_sock_nested+0x3a/0xf0
 sco_conn_del+0x12c/0x2b0
 sco_disconn_cfm+0x75/0xb0
 hci_conn_hash_flush+0x123/0x260
 hci_dev_close_sync+0x5f9/0x1220
 hci_dev_do_close+0x31/0x70
 hci_unregister_dev+0x1ce/0x580
 vhci_release+0x80/0xf0
 __fput+0x27c/0xa90
 task_work_run+0x168/0x260
 do_exit+0xb3c/0x2b80
 do_group_exit+0xd4/0x2a0
 __x64_sys_exit_group+0x3e/0x50
 do_syscall_64+0x39/0x80
 entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 1
